# Constructed from biom file
#OTU ID	A1	A16	A16B	A16S	A19	A19B	A19S	A2	B10	B10B	B10S	B6	B6B	B6S
f21a7298bb2f4f18cfe0005990a4cb04	0.0	0.0	0.0	30.0	0.0	0.0	87.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f391bf443c60e003ae512f5d38820d95	0.0	0.0	0.0	0.0	0.0	117.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b25c2ad174002f6eb33cd27a938bac47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	94.0	0.0	0.0	0.0	0.0
47a627d0a3e435a4db2702567d8c5a22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	117.0	0.0	0.0	0.0
63a91bdf7a8c0e0f9af8570aa2f6a116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	117.0	0.0	0.0	0.0
ab041edf260c117e68a014e92ebcfa88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	117.0	0.0	0.0	0.0
7c0bea031623ec96a3276931ba6e760e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	117.0	0.0	0.0	0.0
99510936e788ac9caf7093c1922219db	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	117.0	0.0
55de5f31fa99e9e7fc8783b15377bcc4	116.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f7bd5cea9c50a68dd171b65715c95480	0.0	0.0	0.0	116.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4b87e85088c12ff0f28425008aef7e61	0.0	0.0	0.0	0.0	116.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f5d462480a3809bac98b7910a4063526	0.0	0.0	0.0	0.0	0.0	116.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b3e83f5671edd984f577d5786ae2ec2d	0.0	0.0	0.0	0.0	0.0	116.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62216f44b88dbb6dd114007dd676f5c8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	116.0	0.0	0.0	0.0
3b3e73da1548b20242178bc5284d685f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	116.0	0.0	0.0	0.0
d4f83c5603ef32c5afd8e85525ab14f6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	116.0	0.0
cdb1bba353da393436188f6dd46e04ec	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	116.0	0.0
7fe90f9f8ef3dfec67b209b9ad97b79d	0.0	0.0	0.0	115.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25b74e561ec8a266946eb0af3bc8b752	0.0	0.0	0.0	91.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0
bed6e5e3116434334b5ecc9e885c4903	0.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68.0	0.0
845a4d29e91f80f9aaf04b89fc22285e	0.0	0.0	0.0	0.0	115.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c4300912099d027c4682e58ccbfd4a4c	0.0	0.0	0.0	0.0	0.0	115.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2315f8c20508361988b5c025c07a36f6	0.0	0.0	0.0	0.0	0.0	0.0	115.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
88669ec2bdc1901b157ce4999ff0948f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	115.0	0.0
355cc9052e97afeac8d1bbfdc5f9abe8	0.0	114.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ca4c10e07c7b08723ed5a8c2cbbb1068	0.0	0.0	0.0	0.0	0.0	114.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8a3f41e3c88e8bde256d6bfa1090cc28	0.0	0.0	0.0	0.0	0.0	0.0	114.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
df895b71c1ec355ebccfe01e1a75a579	0.0	0.0	0.0	0.0	0.0	0.0	88.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0
96be12e04f4d21f126418861459cff4b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	114.0
b602e7ba1e33c3a03d16cbd839d6374b	0.0	107.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dcd175e1ce64d1da2d1def9153aea352	0.0	0.0	0.0	113.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
96628ef718d8249eb839c1a45ab7db07	0.0	0.0	0.0	113.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0dec9f72ab5e5929f763e5a48f7361ad	0.0	0.0	0.0	51.0	0.0	0.0	62.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
740002915a7cfb587b685c6a4092ad2b	0.0	0.0	0.0	0.0	0.0	0.0	81.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0
43af8464979678415b7ece3a7dff694b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	113.0	0.0	0.0	0.0	0.0	0.0	0.0
d61ef4fed21792d41395163dbb84c4c9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	113.0	0.0	0.0
db517cd8d9066927a461def2f58c2cb9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	113.0	0.0
12be2670e106b11d4dab64bc70b3139f	0.0	0.0	112.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6683858d4bc0e80165488fb6d0969b77	0.0	0.0	0.0	112.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1c0ae220a48080c062af44a3e2ac31f9	0.0	0.0	0.0	112.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6aace6aece4694ed37afcf1cb747a654	0.0	0.0	0.0	112.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7afc58fae2174c9a194544e07676fb21	0.0	0.0	0.0	98.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0
fe2965a51ea2b84841f616856d570448	0.0	0.0	0.0	45.0	0.0	0.0	67.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f4af21b704a165ffd75362572eb085d7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	112.0	0.0	0.0	0.0
6c66710d29ae3a842633ee525f8f42a4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	112.0	0.0	0.0	0.0
9d6e4a10be9a879374d253644b554ef8	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	75.0	0.0
924b9efe3b01db4cedc2c2dceaf212dc	0.0	0.0	0.0	0.0	0.0	0.0	111.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8133b9cdb6f9e9fe1d188bb9039b986e	0.0	0.0	0.0	0.0	0.0	0.0	111.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ed736750843c258b6fe9d0378834c46c	0.0	0.0	0.0	0.0	0.0	0.0	111.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8a3179971d703f4b81b721a81d727475	0.0	0.0	0.0	0.0	0.0	0.0	111.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
db247f9f4f29339172db21c61523589a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	111.0	0.0	0.0	0.0	0.0	0.0	0.0
143bc01127162a8bd6c2653b8818b5fa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	111.0	0.0	0.0	0.0
aeb2c42bc92a676b613e89140bd10efc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	111.0	0.0	0.0	0.0
630121c8a111cc27588b9f311d95d891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	111.0	0.0	0.0
456acfe7d5d258c39a8da55d389a1050	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	111.0	0.0
30c68a3130273dd5f26162aae7fac8b8	0.0	0.0	110.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6fda906f72aa7f0a25418db5e2a91592	0.0	0.0	0.0	110.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
311c8f8df2b36963072995ec96d29cb9	0.0	0.0	0.0	0.0	110.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d5c8f0e813910c8c09f2de86dadaf85a	0.0	0.0	0.0	0.0	0.0	0.0	110.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7542f2a5fd9e075f907b4a1573e823a2	0.0	0.0	0.0	0.0	0.0	0.0	79.0	0.0	0.0	0.0	4.0	0.0	0.0	27.0
8d090caa22f8ce8e4bd0fb784e8422b7	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	93.0
07ad36093a664955c3b6c9ed4eacfbd0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110.0	0.0
070114e49fb4c0a389aa6e94991a6c88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110.0	0.0
6572a2239551219616ee91d1aa303acc	0.0	109.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b2da366e304fe7f67e5af13856867c1d	0.0	88.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
881d42db8305539824a036b1f340aa4f	0.0	35.0	0.0	0.0	0.0	74.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
228263abaec71125faafa5d772e6888f	0.0	0.0	0.0	109.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36c494311c7033c60745bf935cba6e11	0.0	0.0	0.0	109.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
925f5bf9cfa0fe7b1df255a513e6bc6b	0.0	0.0	0.0	0.0	0.0	109.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
22f6f85f116ec7c9d9ca261a76998703	0.0	0.0	0.0	0.0	0.0	109.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
42ad75c45fa054eca41b1539d073d1b9	0.0	0.0	0.0	0.0	0.0	0.0	109.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ee6163fd386353771e1e44c458df9dec	0.0	0.0	0.0	0.0	0.0	0.0	109.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ca8ed30a4ba6c47be624892efc3760c2	0.0	0.0	0.0	0.0	0.0	0.0	109.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8d09e156bd1e2c044427f30ec64e904e	0.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0
27760fb8b6fc5869c3138728bbf19232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	65.0	0.0	0.0
3904326c7e3dcfbd563e37470e8b9b89	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109.0	0.0	0.0	0.0
1a764534f2fb130155447695039ed9c5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109.0	0.0
2095503675b8aa071e0dd9ee9582b3f8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109.0	0.0
9dfd0062fb6f779f81d95e8295ca3938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109.0
c998d8034849e1d26c8b096a28d20785	0.0	0.0	0.0	108.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31a77a197b8fb926fcd0452373412673	0.0	0.0	0.0	61.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0
d741fa537c28fad007f977874a9184e9	0.0	0.0	0.0	0.0	0.0	108.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d95850cb88d2895d624f99f3129df4fa	0.0	0.0	0.0	0.0	0.0	108.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ffe3d8f8c4fdfaeee47b22219074094a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	108.0	0.0	0.0	0.0
b0a10dbcd7aa225dd6cfd9d1051467b9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	108.0	0.0
f24f213d711aaa615eeb60238b88d662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	108.0	0.0
583f051d24d23bbe34ea74efae5ce238	0.0	0.0	107.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6d20b6226de2b6fcfdf7a56ecfdb63db	0.0	0.0	107.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
660b0022389780d0f1d9bd189b24b89f	0.0	0.0	107.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6cc9dbed0da2aac6c18a6e0e17cd7e5d	0.0	0.0	0.0	107.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a18e4763e5d6e28d0261fe30e77c98bd	0.0	0.0	0.0	107.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0de0ce41533afc76e87fef1d663b9b74	0.0	0.0	0.0	107.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
beefcc0325b36f93a8e379af97003445	0.0	0.0	0.0	107.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6d1a82d60abd17005ca92811a1a8f362	0.0	0.0	0.0	84.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
225f1ece6efb2250e2ff742a4af61408	0.0	0.0	0.0	0.0	0.0	0.0	107.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fa9f34c46a8eec0dc29d722b6725644d	0.0	0.0	0.0	0.0	0.0	0.0	107.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9da6d151034ec15a413361c56d8363e1	0.0	0.0	0.0	0.0	0.0	0.0	66.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0
e5fef9811c74558a7e4bf6a143e1c2b6	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0
5e389cbb703ae6b1f6496ed82c92e002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	107.0	0.0	0.0	0.0	0.0	0.0	0.0
d6551db4bdaf668f3515f8c2025d4e53	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	54.0	0.0	0.0	0.0	0.0
06cddcd29af510d0bf51c94ee3e02d99	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	91.0	0.0	0.0	0.0	0.0
0f86e466cbbba4eb5c79aaa7093b40e2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	107.0	0.0	0.0	0.0	0.0
3ff7b445fad241ad64fe96d6bf0934a3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	107.0	0.0	0.0
d6cbfddecd355ea65b6ea92a18bb8d52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	107.0	0.0
7231ca3f6c80b5d54861e8615072e0d4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	107.0	0.0
87ad021b3192ad9f1a99c93fbe73942e	0.0	38.0	0.0	0.0	68.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3494086fbde63f89dca8064227baf8e8	0.0	0.0	106.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bdc822627a81189ce4c124244bef1656	0.0	0.0	106.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a151281a6b13b59f8a189d67c9bceb19	0.0	0.0	0.0	106.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b910b0bffe3f7721e0ecb05f4bce237c	0.0	0.0	0.0	99.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0
a2c71e87ecd7f2c46b93d803e6de9ba7	0.0	0.0	0.0	0.0	0.0	106.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7f1ce64e7c6675919c09831755cf8afe	0.0	0.0	0.0	0.0	0.0	106.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b69c703c997333967c80bdc28ace748f	0.0	0.0	0.0	0.0	0.0	106.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4d901ebea647439628a287c6a87f9a5a	0.0	0.0	0.0	0.0	0.0	0.0	106.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f563689949ec18d740ed0a6f1db7cc4c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	106.0	0.0
8fbcbff9d5c051390a8d4794de71578e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	106.0	0.0
e212d3914c2c30a430e35a94586b3d2d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	106.0	0.0
d9830087dc3ac6374a58433ec59b0abf	105.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a60db38ec16eed4351eb74dd1524dcc9	50.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20f2e43fa54522d46810e178bf5e504b	0.0	0.0	0.0	0.0	105.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46ed01fbcb06dd33465a905198543898	0.0	0.0	0.0	0.0	0.0	105.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4f24ea7df655e245a3cfa4693f446402	0.0	0.0	0.0	0.0	0.0	105.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28777026364fd5d7280077168738c5a1	0.0	0.0	0.0	0.0	0.0	0.0	105.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0ccccd0cb508bc5d3f2b93f5e2e2059a	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	91.0	0.0
09450007bc8f231c9ec466efcc857572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	74.0	0.0	0.0
e22f6703f6a74c06f6275000e22a2c60	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	105.0	0.0	0.0
a4521cd48c2aa9fc7547a622d2f83694	0.0	104.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c8bf02fc290ab86df4d1ca42331f1aa6	0.0	0.0	104.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
604c683815d7636fa0ab482df855249f	0.0	0.0	104.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3f2cbb803297009f88fab5f7bb414554	0.0	0.0	104.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5ad11cbf174a278cf9f92a1b3abbde5e	0.0	0.0	0.0	104.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e65f542c867b940c82f96d2276d43244	0.0	0.0	0.0	14.0	0.0	0.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
146c2434048c6d4b7f1214c18f6056b7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.0	0.0	0.0
f1168563562ac74abb9f4db312b2e359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.0
5fc0650bf30f4265a9470364723ad69f	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0
4230942b63a6321d1d62782eda431c96	0.0	103.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cd5a5c2e92e4c375e2ca16e09ad7e9ba	0.0	95.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a8845e0d54e65c116bf740a2b75b6e0e	0.0	0.0	103.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d17dfe3b84b9f5fcbdad820065a165f4	0.0	0.0	103.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
472d1baab15241e0883f8ab1bbcf7c38	0.0	0.0	0.0	103.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7efbc20d2b5f6a95e65776ba3b0050d2	0.0	0.0	0.0	103.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4529173aea350a096a9e80adfbecfeb4	0.0	0.0	0.0	103.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a96bb35d684a4c760eacb2de0412864c	0.0	0.0	0.0	103.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b2ad2801a66469af98b6316b5f26857b	0.0	0.0	0.0	0.0	103.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16a1d0eebc83121ba0d76837d15f91b8	0.0	0.0	0.0	0.0	0.0	103.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
442b12189b73a46de3180e2c7995cb40	0.0	0.0	0.0	0.0	0.0	0.0	103.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8b9e0827b6430fac1384189538c8308e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	103.0	0.0	0.0	0.0	0.0	0.0	0.0
c7342843b00ff11c422fab101e004bc8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	103.0	0.0	0.0	0.0
dfedd86796f4f29ecf7a43b272340c5f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	103.0	0.0	0.0	0.0
b18b0cc705b70254bd6b7cbad162302a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	103.0	0.0	0.0	0.0
c5d72b96c9d6c1d2a6072f53a8956c4b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	103.0	0.0	0.0
b69652ddcbfd22f3e131189bebea6b48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	103.0	0.0
e729ab35c744c25d9d101d05151555dd	102.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65e16239a25f9f4d944106ddaf82986a	0.0	94.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6c99f6697c6e73a0e446d6ed452b40db	0.0	0.0	0.0	84.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2e73c73621968524afc4b0c5fe91c53e	0.0	0.0	0.0	0.0	102.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7e28010a4874eacb36faf1b92ca6f9df	0.0	0.0	0.0	0.0	0.0	102.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9768d79da275c9715f5d532c9305ae50	0.0	0.0	0.0	0.0	0.0	0.0	95.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0
78aa6fdb6082c78588d3f5027889b0ba	0.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0
a5bff0e8a851fdd4f9a8fb6165d5d34b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	102.0	0.0	0.0	0.0	0.0	0.0	0.0
cce5d364654bd9cf884c9ea1fdcebb15	0.0	0.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0	0.0	0.0
c65b2127edc3c0cc854209eea02dbe5c	0.0	0.0	0.0	101.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
69459c11822a04a0b7d260935ad5a9a0	0.0	0.0	0.0	74.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0
db75ebc486ac26be73f46f41b6e3a114	0.0	0.0	0.0	0.0	0.0	101.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b7450c6c81f21d679c47c7ef7ce60ce0	0.0	0.0	0.0	0.0	0.0	0.0	71.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0
57a92cce211531a704ac9ab9d6985e77	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	72.0	0.0	0.0	0.0
44ba9615d58b148ce062833d422116f9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	101.0	0.0	0.0	0.0	0.0
2975db77fcff02bc837b6f1459423ecc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	101.0	0.0	0.0	0.0
e7933942eb3407a1eefba88c9085f3fd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	101.0	0.0	0.0
708d8a1f185e086e610dc1946ce09021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	101.0	0.0
9f49b40ed478c02b4c23643e9c8cca72	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9a4a29ee172d1b30d311d933cba6b5d9	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49cee18433fedf345ca34f4f67f4046e	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6ca1a2bc2b6b845daa007a9f1836593d	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
89d577c34042c0f5ff6848e75c0bc2e2	0.0	0.0	0.0	85.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0
49aea690f5c4874892438492dfccfb05	0.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0
3eff1409d61c8a0db801dbbc3c78de64	0.0	0.0	0.0	67.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1b1190efbb616206f50cfb091281c173	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.0	0.0
